type	pre-condition	post-condition	confidence	SDC
Pattern	"99 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+[a-zA-Z]+[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+[a-zA-Z]+[\+\-\d\.,]+$"""	0.9388941646595887	(('pattern', 1, 'huddersfield-home-5', '^[a-zA-Z]+[\\+\\-\\d\\.,]+[a-zA-Z]+[\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.8187491255934294, 0.06110583534041121, (3, 137, 237489, 50))
Embedding	"80 % column values have their Glove embedding distance to ""jan"" < 6.0"	"values whose Glove embedding distance to ""jan"" > 7.0"	0.9385304326114222	(('embed', 1, 'jan', 0.8, 6.0), ('embed', 7.0), 2.0676951006022124, 0.06146956738857779, (10, 284, 209250, 28135))
Embedding	"80 % column values have their Glove embedding distance to ""greece"" < 5.0"	"values whose Glove embedding distance to ""greece"" > 6.5"	0.9380358193293565	(('embed', 1, 'greece', 0.8, 5.0), ('embed', 6.5), 2.169694472215166, 0.06196418067064344, (3, 135, 211426, 26115))
Embedding	"80 % column values have their Glove embedding distance to ""june"" < 4.5"	"values whose Glove embedding distance to ""june"" > 6.0"	0.9378666925873399	(('embed', 1, 'june', 0.8, 4.5), ('embed', 6.0), 2.2431492877221157, 0.06213330741266006, (4, 157, 217974, 19544))
Embedding	"80 % column values have their Glove embedding distance to ""january"" < 4.0"	"values whose Glove embedding distance to ""january"" > 5.5"	0.937218273437979	(('embed', 1, 'january', 0.8, 4.0), ('embed', 5.5), 2.3711495785710412, 0.062781726562021, (2, 110, 222890, 14677))
Embedding	"80 % column values have their Glove embedding distance to ""james"" < 4.5"	"values whose Glove embedding distance to ""james"" > 8.5"	0.9370344119330344	(('embed', 1, 'james', 0.8, 4.5), ('embed', 8.5), 1.6322538908369972, 0.0629655880669656, (1, 85, 151346, 86247))
Embedding	"80 % column values have their Glove embedding distance to ""james"" < 4.5"	"values whose Glove embedding distance to ""james"" > 11.0"	0.9370344119330344	(('embed', 1, 'james', 0.8, 4.5), ('embed', 11.0), 1.6201432314103406, 0.0629655880669656, (1, 85, 149960, 87633))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""paris"" < 1.1"	"values whose Sentence-BERT embedding distance to ""paris"" > 1.3"	0.9369721859273568	(('sbert', 1, 'paris', 0.8, 1.1), ('sbert', 1.3), 2.183667785633726, 0.06302781407264324, (5, 176, 215122, 22376))
Embedding	"80 % column values have their Glove embedding distance to ""france"" < 7.0"	"values whose Glove embedding distance to ""france"" > 10.5"	0.9368123495692009	(('embed', 1, 'france', 0.8, 7.0), ('embed', 10.5), 1.380619923549478, 0.06318765043079909, (147, 2573, 149840, 85119))
Pattern	"99 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+/[\+\-\d\.,]+$"""	0.9367201325318171	(('pattern', 1, '09/30/2021', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.8220114959181313, 0.06327986746818287, (4, 154, 237521, 0))
Embedding	"80 % column values have their Glove embedding distance to ""es"" < 7.0"	"values whose Glove embedding distance to ""es"" > 12.0"	0.93663625845106	(('embed', 1, 'es', 0.8, 7.0), ('embed', 12.0), 1.3802313967090105, 0.06336374154893996, (136, 2389, 149829, 85325))
Embedding	"80 % column values have their Glove embedding distance to ""es"" < 7.0"	"values whose Glove embedding distance to ""es"" > 11.5"	0.93663625845106	(('embed', 1, 'es', 0.8, 7.0), ('embed', 11.5), 1.3802667741238157, 0.06336374154893996, (136, 2389, 149833, 85321))
Embedding	"80 % column values have their Glove embedding distance to ""es"" < 7.0"	"values whose Glove embedding distance to ""es"" > 10.5"	0.93663625845106	(('embed', 1, 'es', 0.8, 7.0), ('embed', 10.5), 1.3804082873541381, 0.06336374154893996, (136, 2389, 149849, 85305))
Embedding	"80 % column values have their Glove embedding distance to ""young"" < 6.0"	"values whose Glove embedding distance to ""young"" > 11.5"	0.9364790317561995	(('embed', 1, 'young', 0.8, 6.0), ('embed', 11.5), 1.3902334035121147, 0.06352096824380049, (65, 1229, 149892, 86493))
Function	"99 % of values return True on function ""validate_url"" in Dataprep"	"values that return False on function ""validate_url"" in Dataprep"	0.9364193815680688	(('pyfunc', 'url', 0.99), ('pyfunc', 'url'), 1.9147339624261888, 0.06358061843193122, (337, 5540, 201237, 30565))
Embedding	"80 % column values have their Glove embedding distance to ""compliance"" < 6.5"	"values whose Glove embedding distance to ""compliance"" > 11.5"	0.9357575577999497	(('embed', 1, 'compliance', 0.8, 6.5), ('embed', 11.5), 1.3774712084403355, 0.06424244220005025, (124, 2164, 149835, 85556))
Embedding	"80 % column values have their Glove embedding distance to ""equipment"" < 6.5"	"values whose Glove embedding distance to ""equipment"" > 8.0"	0.9356720204411069	(('embed', 1, 'equipment', 0.8, 6.5), ('embed', 8.0), 1.684877899650839, 0.06432797955889308, (82, 1489, 182264, 53844))
Embedding	"80 % column values have their Glove embedding distance to ""africa"" < 5.0"	"values whose Glove embedding distance to ""africa"" > 6.5"	0.9355304684162196	(('embed', 1, 'africa', 0.8, 5.0), ('embed', 6.5), 2.119061144794069, 0.06446953158378047, (4, 151, 209608, 27916))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""new hampshire"" < 1.1"	"values whose Sentence-BERT embedding distance to ""new hampshire"" > 1.3250000000000002"	0.9352891879971577	(('sbert', 1, 'new hampshire', 0.8, 1.1), ('sbert', 1.3250000000000002), 2.0674351381404596, 0.06471081200284237, (9, 250, 209570, 27850))
Embedding	"80 % column values have their Glove embedding distance to ""vests"" < 6.5"	"values whose Glove embedding distance to ""vests"" > 10.5"	0.9350617343494116	(('embed', 1, 'vests', 0.8, 6.5), ('embed', 10.5), 1.45567990507609, 0.06493826565058833, (10, 268, 149963, 87438))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""se"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""se"" > 1.2750000000000001"	0.9350193512717933	(('sbert', 1, 'se', 0.8, 1.2000000000000002), ('sbert', 1.2750000000000001), 1.5972950132276345, 0.06498064872820677, (164, 2762, 174116, 60637))
Embedding	"80 % column values have their Glove embedding distance to ""mexico"" < 6.0"	"values whose Glove embedding distance to ""mexico"" > 7.5"	0.9350148777156845	(('embed', 1, 'mexico', 0.8, 6.0), ('embed', 7.5), 1.5415134542276796, 0.06498512228431555, (82, 1473, 167721, 68403))
Embedding	"80 % column values have their Glove embedding distance to ""australia"" < 6.5"	"values whose Glove embedding distance to ""australia"" > 12.0"	0.9349201394258386	(('embed', 1, 'australia', 0.8, 6.5), ('embed', 12.0), 1.372122905627966, 0.06507986057416135, (167, 2804, 149792, 84916))
Embedding	"80 % column values have their Glove embedding distance to ""louisiana"" < 5.5"	"values whose Glove embedding distance to ""louisiana"" > 10.5"	0.9348572859085607	(('embed', 1, 'louisiana', 0.8, 5.5), ('embed', 10.5), 1.4237758541382908, 0.0651427140914394, (19, 430, 149951, 87279))
Pattern	"93 % of values match pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	0.9347526113135458	(('pattern', 1, 'troop 414', '^[a-zA-Z]+ [\\+\\-\\d\\.,]+$', 0.93), ('pattern', 0), 2.7186312492196905, 0.06524738868645417, (23, 499, 237157, 0))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""low"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""low"" > 1.25"	0.9346676676325526	(('sbert', 1, 'low', 0.8, 1.2000000000000002), ('sbert', 1.25), 1.5659905192246446, 0.06533233236744736, (48, 917, 169308, 67406))
Embedding	"80 % column values have their Glove embedding distance to ""michigan"" < 5.5"	"values whose Glove embedding distance to ""michigan"" > 10.5"	0.93462905127827	(('embed', 1, 'michigan', 0.8, 5.5), ('embed', 10.5), 1.415194631827881, 0.06537094872173, (23, 498, 149953, 87205))
Embedding	"80 % column values have their Glove embedding distance to ""roger"" < 5.0"	"values whose Glove embedding distance to ""roger"" > 8.0"	0.9338547672904618	(('embed', 1, 'roger', 0.8, 5.0), ('embed', 8.0), 1.6059807460035653, 0.06614523270953815, (3, 126, 158539, 79011))
Embedding	"80 % column values have their Glove embedding distance to ""bronze"" < 7.0"	"values whose Glove embedding distance to ""bronze"" > 11.0"	0.9336583784076168	(('embed', 1, 'bronze', 0.8, 7.0), ('embed', 11.0), 1.370384248076971, 0.06634162159238317, (113, 1922, 149856, 85788))
Pattern	"99 % of values match pattern ""^[\+\-\d\.,]+:[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+:[\+\-\d\.,]+$"""	0.9319464805299941	(('pattern', 1, '5:54.09', '^[\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.8619895549530594, 0.06805351947000593, (2, 101, 237576, 0))
Embedding	"80 % column values have their Glove embedding distance to ""idaho"" < 5.5"	"values whose Glove embedding distance to ""idaho"" > 11.5"	0.9311452249237431	(('embed', 1, 'idaho', 0.8, 5.5), ('embed', 11.5), 1.409280240372411, 0.06885477507625694, (20, 422, 149937, 87300))
Embedding	"80 % column values have their Glove embedding distance to ""idaho"" < 5.5"	"values whose Glove embedding distance to ""idaho"" > 9.5"	0.9311452249237431	(('embed', 1, 'idaho', 0.8, 5.5), ('embed', 9.5), 1.4098309361882475, 0.06885477507625694, (20, 422, 150000, 87237))
Embedding	"80 % column values have their Glove embedding distance to ""idaho"" < 5.5"	"values whose Glove embedding distance to ""idaho"" > 11.0"	0.9311452249237431	(('embed', 1, 'idaho', 0.8, 5.5), ('embed', 11.0), 1.409306462098899, 0.06885477507625694, (20, 422, 149940, 87297))
Embedding	"80 % column values have their Glove embedding distance to ""arizona"" < 6.0"	"values whose Glove embedding distance to ""arizona"" > 9.0"	0.9308446684819782	(('embed', 1, 'arizona', 0.8, 6.0), ('embed', 9.0), 1.370364751139179, 0.06915533151802172, (67, 1153, 150068, 86391))
Embedding	"80 % column values have their Glove embedding distance to ""arizona"" < 6.0"	"values whose Glove embedding distance to ""arizona"" > 10.0"	0.9308446684819782	(('embed', 1, 'arizona', 0.8, 6.0), ('embed', 10.0), 1.3691793001640238, 0.06915533151802172, (67, 1153, 149933, 86526))
Embedding	"80 % column values have their Glove embedding distance to ""colorado"" < 5.5"	"values whose Glove embedding distance to ""colorado"" > 11.5"	0.9308304485380248	(('embed', 1, 'colorado', 0.8, 5.5), ('embed', 11.5), 1.402382570600956, 0.06916955146197526, (23, 469, 149935, 87252))
CTA	"80 % column values have their Sherlock ""state""-classifier scores >= 0.55"	"values whose Sherlock ""state""-classifier scores <= 0.002"	0.9305145904057197	(('cta', 'state', 0.8, 0.55), ('cta', 0.002), 2.4077539369775387, 0.06948540959428023, (8, 214, 230183, 7274))
CTA	"80 % column values have their Doduo ""state""-classifier scores >= 4"	"values whose Doduo ""state""-classifier scores <= -1.5"""	0.9302121550692699	(('doduo', 'state', 0.8, 4), ('doduo', -1.5), 1.6138746195142883, 0.06978784493073015, (20, 416, 172848, 64395))
Embedding	"80 % column values have their Glove embedding distance to ""michigan"" < 5.5"	"values whose Glove embedding distance to ""michigan"" > 7.5"	0.9301240584962179	(('embed', 1, 'michigan', 0.8, 5.5), ('embed', 7.5), 1.5067342864124182, 0.06987594150378207, (25, 496, 162301, 74857))
Embedding	"80 % column values have their Glove embedding distance to ""london"" < 5.5"	"values whose Glove embedding distance to ""london"" > 6.5"	0.9300725084683636	(('embed', 1, 'london', 0.8, 5.5), ('embed', 6.5), 2.0716211497205372, 0.06992749153163638, (17, 366, 213429, 23867))
Pattern	"99 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.929950986112732	(('pattern', 1, '06201 930633', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 3.141592653589793, 0.07004901388726806, (0, 51, 237628, 0))
Embedding	"80 % column values have their Glove embedding distance to ""nevada"" < 5.5"	"values whose Glove embedding distance to ""nevada"" > 10.5"	0.9298680667023662	(('embed', 1, 'nevada', 0.8, 5.5), ('embed', 10.5), 1.4031632593269052, 0.07013193329763374, (21, 430, 149950, 87278))
Function	"97 % of values return True on function ""validate_date"" in Dataprep"	"values that return False on function ""validate_date"" in Dataprep"	0.929561088251679	(('pyfunc', 'date', 0.97), ('pyfunc', 'date'), 0.867320953899787, 0.07043891174832098, (70, 1175, 91879, 144555))
Embedding	"80 % column values have their Glove embedding distance to ""no"" < 5.5"	"values whose Glove embedding distance to ""no"" > 7.0"	0.9293273438110945	(('embed', 1, 'no', 0.8, 5.5), ('embed', 7.0), 1.7913882349178756, 0.07067265618890553, (59, 1008, 194098, 42514))
Embedding	"80 % column values have their Glove embedding distance to ""saturday"" < 4.5"	"values whose Glove embedding distance to ""saturday"" > 5.5"	0.9291615537050251	(('embed', 1, 'saturday', 0.8, 4.5), ('embed', 5.5), 2.4436792987034703, 0.0708384462949749, (1, 75, 224829, 12774))
Embedding	"80 % column values have their Glove embedding distance to ""texas"" < 5.5"	"values whose Glove embedding distance to ""texas"" > 7.5"	0.9289588639478994	(('embed', 1, 'texas', 0.8, 5.5), ('embed', 7.5), 1.7024797061468246, 0.0710411360521006, (26, 503, 183437, 53713))
Embedding	"80 % column values have their Glove embedding distance to ""victoria"" < 5.5"	"values whose Glove embedding distance to ""victoria"" > 10.0"	0.928938812413675	(('embed', 1, 'victoria', 0.8, 5.5), ('embed', 10.0), 1.3762073411258902, 0.07106118758632497, (40, 718, 149942, 86979))
Pattern	"95 % of values match pattern ""^[a-zA-Z]+\.[a-zA-Z]+\.[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+\.[a-zA-Z]+\.[\+\-\d\.,]+$"""	0.9286499658256813	(('pattern', 1, 'pt.reci.295', '^[a-zA-Z]+\\.[a-zA-Z]+\\.[\\+\\-\\d\\.,]+$', 0.95), ('pattern', 0), 3.141592653589793, 0.07135003417431873, (0, 50, 237629, 0))
Embedding	"80 % column values have their Glove embedding distance to ""netherlands"" < 5.0"	"values whose Glove embedding distance to ""netherlands"" > 6.5"	0.9284938931712596	(('embed', 1, 'netherlands', 0.8, 5.0), ('embed', 6.5), 2.0639608684055255, 0.07150610682874037, (3, 116, 204980, 32580))
Embedding	"80 % column values have their Glove embedding distance to ""other"" < 5.5"	"values whose Glove embedding distance to ""other"" > 7.0"	0.9283451941253573	(('embed', 1, 'other', 0.8, 5.5), ('embed', 7.0), 1.7671448106166148, 0.07165480587464271, (84, 1356, 192779, 43460))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""paris"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""paris"" > 1.35"	0.9281663698487154	(('sbert', 1, 'paris', 0.8, 1.2000000000000002), ('sbert', 1.35), 1.1902302718218682, 0.07183363015128466, (55, 932, 129696, 106996))
Embedding	"80 % column values have their Glove embedding distance to ""italy"" < 6.0"	"values whose Glove embedding distance to ""italy"" > 7.5"	0.9275562905255479	(('embed', 1, 'italy', 0.8, 6.0), ('embed', 7.5), 1.5855949796771953, 0.07244370947445206, (46, 792, 173920, 62921))
Pattern	"98 % of values match pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+/[\+\-\d\.,]+$"""	0.9273339088825343	(('pattern', 1, '956/2016', '^[\\+\\-\\d\\.,]+/[\\+\\-\\d\\.,]+$', 0.98), ('pattern', 0), 2.798164370375536, 0.07266609111746575, (4, 133, 237542, 0))
Embedding	"80 % column values have their Glove embedding distance to ""low"" < 5.5"	"values whose Glove embedding distance to ""low"" > 6.5"	0.9272313499731689	(('embed', 1, 'low', 0.8, 5.5), ('embed', 6.5), 1.9095905490291298, 0.07276865002683111, (25, 475, 202815, 34364))
Embedding	"80 % column values have their Glove embedding distance to ""norway"" < 6.5"	"values whose Glove embedding distance to ""norway"" > 11.5"	0.9271948533826238	(('embed', 1, 'norway', 0.8, 6.5), ('embed', 11.5), 1.3444959308070898, 0.0728051466173763, (127, 1935, 149832, 85785))
Embedding	"80 % column values have their Glove embedding distance to ""oceania"" < 6.0"	"values whose Glove embedding distance to ""oceania"" > 7.5"	0.9269801919010792	(('embed', 1, 'oceania', 0.8, 6.0), ('embed', 7.5), 1.5718080547205386, 0.0730198080989208, (8, 203, 164199, 73269))
Embedding	"80 % column values have their Glove embedding distance to ""jul"" < 6.0"	"values whose Glove embedding distance to ""jul"" > 7.0"	0.9263662347732586	(('embed', 1, 'jul', 0.8, 6.0), ('embed', 7.0), 1.918908209656319, 0.07363376522674137, (15, 315, 201951, 35398))
Embedding	"80 % column values have their Glove embedding distance to ""transportation"" < 6.0"	"values whose Glove embedding distance to ""transportation"" > 7.0"	0.9263200791675996	(('embed', 1, 'transportation', 0.8, 6.0), ('embed', 7.0), 1.7807908895546334, 0.07367992083240044, (73, 1162, 194488, 41956))
Embedding	"80 % column values have their Glove embedding distance to ""sa"" < 7.0"	"values whose Glove embedding distance to ""sa"" > 9.5"	0.9257646709567044	(('embed', 1, 'sa', 0.8, 7.0), ('embed', 9.5), 1.3763619909084517, 0.0742353290432956, (31, 554, 150182, 86912))
Pattern	"90 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	0.9257376876216851	(('pattern', 1, 'g11', '^[a-zA-Z]+[\\+\\-\\d\\.,]+$', 0.9), ('pattern', 0), 2.618824736834116, 0.07426231237831496, (315, 4402, 232962, 0))
Embedding	"80 % column values have their Glove embedding distance to ""morocco"" < 6.5"	"values whose Glove embedding distance to ""morocco"" > 11.0"	0.9250608390031417	(('embed', 1, 'morocco', 0.8, 6.5), ('embed', 11.0), 1.338570752318696, 0.07493916099685823, (111, 1660, 149855, 86053))
CTA	"80 % column values have their Doduo ""state""-classifier scores >= 4"	"values whose Doduo ""state""-classifier scores <= -1"""	0.9247850012223043	(('doduo', 'state', 0.8, 4), ('doduo', -1), 1.9270394976862728, 0.07521499877769562, (22, 414, 204486, 32757))
Embedding	"80 % column values have their Glove embedding distance to ""dinner"" < 6.0"	"values whose Glove embedding distance to ""dinner"" > 7.5"	0.9245376058234518	(('embed', 1, 'dinner', 0.8, 6.0), ('embed', 7.5), 1.843447613309158, 0.07546239417654825, (8, 196, 192597, 44878))
Embedding	"80 % column values have their Glove embedding distance to ""tomatoes"" < 7.0"	"values whose Glove embedding distance to ""tomatoes"" > 8.5"	0.9244281166016841	(('embed', 1, 'tomatoes', 0.8, 7.0), ('embed', 8.5), 1.5303466117323534, 0.07557188339831586, (9, 212, 161214, 76244))
Embedding	"80 % column values have their Glove embedding distance to ""louisiana"" < 5.5"	"values whose Glove embedding distance to ""louisiana"" > 7.0"	0.9243090229217494	(('embed', 1, 'louisiana', 0.8, 5.5), ('embed', 7.0), 1.813697705963642, 0.07569097707825051, (23, 426, 194985, 42245))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""australia"" < 1.0"	"values whose Sentence-BERT embedding distance to ""australia"" > 1.2750000000000001"	0.9240550270564487	(('sbert', 1, 'australia', 0.8, 1.0), ('sbert', 1.2750000000000001), 1.9618318809018185, 0.07594497294355135, (13, 274, 205478, 31914))
CTA	"80 % column values have their Doduo ""country""-classifier scores >= 4"	"values whose Doduo ""country""-classifier scores <= -1"""	0.9234401205656302	(('doduo', 'country', 0.8, 4), ('doduo', -1), 1.9322194766981406, 0.07655987943436984, (31, 536, 206317, 30795))
Embedding	"80 % column values have their Glove embedding distance to ""canada"" < 5.0"	"values whose Glove embedding distance to ""canada"" > 6.0"	0.9233383631381111	(('embed', 1, 'canada', 0.8, 5.0), ('embed', 6.0), 2.019782996561592, 0.07666163686188882, (30, 521, 212894, 24234))
Embedding	"80 % column values have their Glove embedding distance to ""germany"" < 6.5"	"values whose Glove embedding distance to ""germany"" > 7.5"	0.9228845811993696	(('embed', 1, 'germany', 0.8, 6.5), ('embed', 7.5), 1.58713521503313, 0.07711541880063044, (95, 1399, 177402, 58783))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""usa"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""usa"" > 1.3250000000000002"	0.9220469324965674	(('sbert', 1, 'usa', 0.8, 1.2000000000000002), ('sbert', 1.3250000000000002), 1.4638015435838931, 0.07795306750343257, (112, 1604, 164976, 70987))
Embedding	"80 % column values have their Glove embedding distance to ""april"" < 4.5"	"values whose Glove embedding distance to ""april"" > 5.5"	0.9215602837164159	(('embed', 1, 'april', 0.8, 4.5), ('embed', 5.5), 2.250898662057242, 0.07843971628358415, (6, 156, 222786, 14731))
Pattern	"99 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9212883963845383	(('pattern', 1, '15 01 04', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.99), ('pattern', 0), 2.898458609847934, 0.07871160361546173, (1, 67, 237611, 0))
Pattern	"98 % of values match pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [\+\-\d\.,]+ [\+\-\d\.,]+$"""	0.9212883963845383	(('pattern', 1, '20800 - 65900', '^[\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+ [\\+\\-\\d\\.,]+$', 0.98), ('pattern', 0), 2.898458609847934, 0.07871160361546173, (1, 67, 237611, 0))
Embedding	"80 % column values have their Glove embedding distance to ""business"" < 5.5"	"values whose Glove embedding distance to ""business"" > 7.0"	0.9202615238136018	(('embed', 1, 'business', 0.8, 5.5), ('embed', 7.0), 1.8357194111562563, 0.07973847618639814, (48, 741, 200333, 36557))
Embedding	"80 % column values have their Glove embedding distance to ""fha"" < 7.0"	"values whose Glove embedding distance to ""fha"" > 11.5"	0.9198142127516241	(('embed', 1, 'fha', 0.8, 7.0), ('embed', 11.5), 1.3194540239787753, 0.08018578724837593, (114, 1581, 149843, 86141))
Embedding	"80 % column values have their Glove embedding distance to ""chicago"" < 6.0"	"values whose Glove embedding distance to ""chicago"" > 9.5"	0.919758618200861	(('embed', 1, 'chicago', 0.8, 6.0), ('embed', 9.5), 1.3192497817515583, 0.08024138179913892, (118, 1630, 149899, 86032))
Embedding	"80 % column values have their Glove embedding distance to ""chicago"" < 6.0"	"values whose Glove embedding distance to ""chicago"" > 10.0"	0.919758618200861	(('embed', 1, 'chicago', 0.8, 6.0), ('embed', 10.0), 1.3189503959048823, 0.08024138179913892, (118, 1630, 149865, 86066))
CTA	"80 % column values have their Sherlock ""state""-classifier scores >= 0.5"	"values whose Sherlock ""state""-classifier scores <= 0.002"	0.9194775007282959	(('cta', 'state', 0.8, 0.5), ('cta', 0.002), 2.3576341021591833, 0.08052249927170405, (11, 228, 230180, 7260))
Embedding	"80 % column values have their Glove embedding distance to ""denver"" < 5.5"	"values whose Glove embedding distance to ""denver"" > 8.5"	0.919475678012815	(('embed', 1, 'denver', 0.8, 5.5), ('embed', 8.5), 1.3418846602995076, 0.08052432198718501, (46, 707, 150128, 86798))
Embedding	"80 % column values have their Glove embedding distance to ""toys"" < 6.5"	"values whose Glove embedding distance to ""toys"" > 11.0"	0.9192454662073444	(('embed', 1, 'toys', 0.8, 6.5), ('embed', 11.0), 1.330102347083678, 0.08075453379265567, (63, 925, 149897, 86794))
Pattern	"97 % of values match pattern ""^[\+\-\d\.,]+ [a-zA-Z]+$"""	"values not matching pattern ""^[\+\-\d\.,]+ [a-zA-Z]+$"""	0.9179237881938769	(('pattern', 1, '274 kg', '^[\\+\\-\\d\\.,]+ [a-zA-Z]+$', 0.97), ('pattern', 0), 2.734128424253512, 0.08207621180612308, (7, 164, 237508, 0))
Embedding	"80 % column values have their Glove embedding distance to ""white"" < 6.0"	"values whose Glove embedding distance to ""white"" > 7.0"	0.917851165274362	(('embed', 1, 'white', 0.8, 6.0), ('embed', 7.0), 1.85526449901791, 0.08214883472563805, (85, 1183, 203678, 32733))
Embedding	"80 % column values have their Glove embedding distance to ""mexico"" < 6.0"	"values whose Glove embedding distance to ""mexico"" > 7.0"	0.9175161304129636	(('embed', 1, 'mexico', 0.8, 6.0), ('embed', 7.0), 1.7672721038928665, 0.08248386958703639, (107, 1448, 196558, 39566))
Embedding	"80 % column values have their Glove embedding distance to ""france"" < 6.0"	"values whose Glove embedding distance to ""france"" > 7.0"	0.9165944398599792	(('embed', 1, 'france', 0.8, 6.0), ('embed', 7.0), 1.9676486637651132, 0.08340556014002082, (38, 579, 211264, 25798))
Embedding	"80 % column values have their Glove embedding distance to ""saturday"" < 5.5"	"values whose Glove embedding distance to ""saturday"" > 6.0"	0.915949382561075	(('embed', 1, 'saturday', 0.8, 5.5), ('embed', 6.0), 2.1140535937568115, 0.0840506174389249, (28, 446, 220540, 16665))
Embedding	"80 % column values have their Glove embedding distance to ""storage"" < 7.0"	"values whose Glove embedding distance to ""storage"" > 12.0"	0.9156429448790069	(('embed', 1, 'storage', 0.8, 7.0), ('embed', 12.0), 1.297620312104843, 0.08435705512099313, (258, 3179, 149700, 84542))
Embedding	"80 % column values have their Glove embedding distance to ""albania"" < 6.0"	"values whose Glove embedding distance to ""albania"" > 9.5"	0.9155377078556381	(('embed', 1, 'albania', 0.8, 6.0), ('embed', 9.5), 1.3289168326445282, 0.08446229214436182, (45, 659, 150014, 86961))
Embedding	"80 % column values have their Glove embedding distance to ""chicago"" < 6.0"	"values whose Glove embedding distance to ""chicago"" > 8.0"	0.9154470361061071	(('embed', 1, 'chicago', 0.8, 6.0), ('embed', 8.0), 1.344226605198572, 0.08455296389389287, (125, 1623, 154496, 81435))
Embedding	"80 % column values have their Glove embedding distance to ""honda"" < 6.5"	"values whose Glove embedding distance to ""honda"" > 9.5"	0.9145690352839506	(('embed', 1, 'honda', 0.8, 6.5), ('embed', 9.5), 1.3531681137247566, 0.08543096471604937, (23, 374, 150119, 87163))
Embedding	"80 % column values have their Glove embedding distance to ""honda"" < 6.5"	"values whose Glove embedding distance to ""honda"" > 12.0"	0.9145690352839506	(('embed', 1, 'honda', 0.8, 6.5), ('embed', 12.0), 1.3515686595818643, 0.08543096471604937, (23, 374, 149936, 87346))
Embedding	"80 % column values have their Glove embedding distance to ""training"" < 6.5"	"values whose Glove embedding distance to ""training"" > 7.5"	0.9145665031836375	(('embed', 1, 'training', 0.8, 6.5), ('embed', 7.5), 1.7245374435897296, 0.08543349681636248, (147, 1861, 193901, 41770))
Embedding	"80 % column values have their Glove embedding distance to ""toyota"" < 7.0"	"values whose Glove embedding distance to ""toyota"" > 8.0"	0.9144451313534824	(('embed', 1, 'toyota', 0.8, 7.0), ('embed', 8.0), 1.5797292037403166, 0.08555486864651766, (129, 1649, 180042, 55859))
Embedding	"80 % column values have their Glove embedding distance to ""loading"" < 6.0"	"values whose Glove embedding distance to ""loading"" > 7.0"	0.9137074736556197	(('embed', 1, 'loading', 0.8, 6.0), ('embed', 7.0), 1.6446545686737628, 0.08629252634438031, (91, 1192, 186201, 50195))
Embedding	"80 % column values have their Glove embedding distance to ""excellent"" < 5.5"	"values whose Glove embedding distance to ""excellent"" > 6.5"	0.9136512514812435	(('embed', 1, 'excellent', 0.8, 5.5), ('embed', 6.5), 1.7558012842745825, 0.08634874851875654, (67, 908, 195989, 40715))
